fecha,flota,puerto,provincia,provincia_id,departamento,departamento_id,latitud,longitud,categoria,especie,especie_agrupada,captura
2019-03,Congeladores arrastreros,Ushuaia,Tierra del Fuego,94,Ushuaia,94015,-54.808106,-68.304301,Peces,Merluza de cola,Merluza de cola,16607
2019-03,Congeladores arrastreros,Ushuaia,Tierra del Fuego,94,Ushuaia,94015,-54.808106,-68.304301,Peces,Merluza negra,Merluza negra,270
2019-03,Congeladores arrastreros,Ushuaia,Tierra del Fuego,94,Ushuaia,94015,-54.808106,-68.304301,Peces,Otras especies de peces,otras especies,77493
2019-03,Congeladores arrastreros,Ushuaia,Tierra del Fuego,94,Ushuaia,94015,-54.808106,-68.304301,Peces,Pampanito,otras especies,330
2019-03,Congeladores arrastreros,Ushuaia,Tierra del Fuego,94,Ushuaia,94015,-54.808106,-68.304301,Peces,Polaca,Polaca,4922
2019-03,Congeladores arrastreros,Ushuaia,Tierra del Fuego,94,Ushuaia,94015,-54.808106,-68.304301,Peces,Rayas nep,Rayas (sin V. Cost),3367
2019-03,Congeladores arrastreros,Ushuaia,Tierra del Fuego,94,Ushuaia,94015,-54.808106,-68.304301,Peces,Savorín,otras especies,1060
2019-03,Congeladores trampas,Ushuaia,Tierra del Fuego,94,Ushuaia,94015,-54.808106,-68.304301,Crustáceos,Centolla,Centolla,1733
2019-04,Costeros,Caleta Cordova,Chubut,26,Escalante,26021,-45.748762,-67.377537,Peces,Merluza hubbsi,Merluza hubbsi S41,102708
2019-04,Congeladores poteros nacionales,Caleta Olivia / Paula,Santa Cruz,78,Deseado,78014,-46.436049,-67.514904,Moluscos,Calamar Illex,Calamar Illex,178044
2019-04,Congeladores tangoneros,Caleta Olivia / Paula,Santa Cruz,78,Deseado,78014,-46.436049,-67.514904,Crustáceos,Langostino,Langostino,35831
2019-04,Congeladores tangoneros,Caleta Olivia / Paula,Santa Cruz,78,Deseado,78014,-46.436049,-67.514904,Peces,Merluza hubbsi,Merluza hubbsi S41,18534
2019-04,Costeros,Caleta Olivia / Paula,Santa Cruz,78,Deseado,78014,-46.436049,-67.514904,Peces,Merluza hubbsi,Merluza hubbsi S41,742
2019-04,Costeros,Caleta Olivia / Paula,Santa Cruz,78,Deseado,78014,-46.436049,-67.514904,Peces,Rayas nep,Rayas (sin V. Cost),78
2019-04,Fresqueros,Caleta Olivia / Paula,Santa Cruz,78,Deseado,78014,-46.436049,-67.514904,Crustáceos,Centolla,Centolla,9569699
2019-04,Fresqueros,Caleta Olivia / Paula,Santa Cruz,78,Deseado,78014,-46.436049,-67.514904,Peces,Merluza hubbsi,Merluza hubbsi S41,51016
2019-04,Fresqueros,Caleta Olivia / Paula,Santa Cruz,78,Deseado,78014,-46.436049,-67.514904,Peces,Raya hocicuda / picuda,Rayas (sin V. Cost),116469
2019-04,Rada o ría,Caleta Olivia / Paula,Santa Cruz,78,Deseado,78014,-46.436049,-67.514904,Peces,Merluza hubbsi,Merluza hubbsi S41,24751
2019-04,Fresqueros,Camarones,Chubut,26,Florentino Ameghino,26028,-44.798941,-65.709705,Crustáceos,Centolla,Centolla,2781
2019-04,Fresqueros,Camarones,Chubut,26,Florentino Ameghino,26028,-44.798941,-65.709705,Peces,Merluza hubbsi,Merluza hubbsi S41,609
2019-04,Costeros,Comodoro Rivadavia,Chubut,26,Escalante,26021,-45.862528,-67.46664,Peces,Merluza hubbsi,Merluza hubbsi S41,97
2019-04,Fresqueros,Comodoro Rivadavia,Chubut,26,Escalante,26021,-45.862528,-67.46664,Crustáceos,Centolla,Centolla,4377
2019-04,Fresqueros,Comodoro Rivadavia,Chubut,26,Escalante,26021,-45.862528,-67.46664,Peces,Merluza hubbsi,Merluza hubbsi S41,351
2019-04,Fresqueros,Comodoro Rivadavia,Chubut,26,Escalante,26021,-45.862528,-67.46664,Peces,Pez gallo,otras especies,38
2019-04,Costeros,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Bagre,otras especies,3291
2019-04,Costeros,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Brótola,Variado costero,332
2019-04,Costeros,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Congrio,Variado costero,9580
2019-04,Costeros,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Corvina blanca,Variado costero,1919
2019-04,Costeros,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Lenguados nep,Variado costero,54
2019-04,Costeros,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Lisa,Variado costero,2143018
2019-04,Costeros,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Otras especies de peces,otras especies,34675
2019-04,Costeros,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Pejerrey,otras especies,51
2019-04,Costeros,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Pescadilla,Variado costero,142381
2019-04,Costeros,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Pescadilla real,Variado costero,18487
2019-04,Costeros,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Pez ángel,Variado costero,21787
2019-04,Costeros,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Rayas nep,Variado costero,63
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Bagre,otras especies,4877
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Brótola,Variado costero,277548
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Congrio,Variado costero,1924981
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Corvina blanca,Variado costero,2346
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Lenguados nep,Variado costero,8674
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Lisa,Variado costero,22126
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Otras especies de peces,otras especies,728
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Pejerrey,otras especies,239
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Pescadilla,Variado costero,161911
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Pescadilla real,Variado costero,1118
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Pez ángel,Variado costero,6640
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Raya de círculos,Variado costero,2367
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Raya marmolada,Variado costero,12142
2019-04,Rada o ría,General Lavalle,Buenos Aires,06,General Lavalle,06336,-36.398453,-56.946467,Peces,Rayas nep,Variado costero,6813186
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Moluscos,Calamar Illex,Calamar Illex,95628
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Moluscos,Vieira (callos),Vieira (callos),143860
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Abadejo,Abadejo,662
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Bacalao austral,otras especies,19852
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Caballa,otras especies,14805
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Merluza de cola,Merluza de cola,1272035
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Merluza hubbsi,Merluza hubbsi S41,260073
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Notothenia,otras especies,109662
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pampanito,otras especies,107268
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Papafigo,otras especies,32559
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Raya hocicuda / picuda,Rayas (sin V. Cost),872664
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Rayas nep,Rayas (sin V. Cost),536
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Rubio,otras especies,1352470
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Róbalo,otras especies,1607
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Salmón de mar,otras especies,203861
2019-04,Congeladores arrastreros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Savorín,otras especies,409
2019-04,Congeladores poteros nacionales,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Moluscos,Calamar Illex,Calamar Illex,867054
2019-04,Congeladores tangoneros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Crustáceos,Langostino,Langostino,884
2019-04,Congeladores tangoneros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Merluza hubbsi,Merluza hubbsi S41,4796703
2019-04,Congeladores trampas,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Crustáceos,Centolla,Centolla,8559
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Crustáceos,Cangrejo,otras especies,27
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Moluscos,Calamar Illex,Calamar Illex,396
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Moluscos,Caracol,otras especies,381
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Moluscos,Pulpitos,otras especies,255
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Abadejo,Abadejo,38661
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Anchoa de banco,otras especies,175857
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Anchoa de banco,Variado costero,53912
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Bacalao austral,otras especies,3174
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Bagre,otras especies,62700
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Besugo,otras especies,178716
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Besugo,Variado costero,140
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Bonito,otras especies,612841
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Brótola,otras especies,570
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Brótola,Variado costero,10
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Caballa,otras especies,10
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Castañeta,Variado costero,24600
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Chernia,Variado costero,60
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Congrio,Variado costero,150
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Corvina blanca,otras especies,110
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Corvina blanca,Variado costero,10
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Gatuzo,otras especies,80
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Gatuzo,Variado costero,9470
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Lenguados nep,otras especies,370
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Lenguados nep,Variado costero,1540
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Merluza hubbsi,Merluza hubbsi N41 CTMFM,427
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Merluza hubbsi,Merluza hubbsi N41 ZEEA,17310
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Merluza hubbsi,Merluza hubbsi S41,554
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Mero,otras especies,235
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Mero,Variado costero,15607
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Otras especies de peces,otras especies,1516
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Palometa,Variado costero,84548
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pargo,otras especies,141
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pargo,Variado costero,5051
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pejerrey,otras especies,30745
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pescadilla,otras especies,322141
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pescadilla,Variado costero,360
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pescadilla real,Variado costero,1586
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez gallo,otras especies,6348
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez gallo,Variado costero,144
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez limón,otras especies,120
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez palo,otras especies,2352
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez palo,Variado costero,302
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez sable,otras especies,26891
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez sable,Variado costero,1465017
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez ángel,otras especies,21759
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez ángel,Variado costero,347704
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Raya hocicuda / picuda,Variado costero,56023
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Rayas nep,Rayas (sin V. Cost),380863
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Rayas nep,Variado costero,245013
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Rubio,otras especies,244315
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Róbalo,otras especies,201061
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Salmonete,otras especies,4643
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Salmón de mar,otras especies,60194
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Salmón de mar,Variado costero,3088
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Tiburones nep,otras especies,8702
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Tiburones nep,Variado costero,3005
2019-04,Costeros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Tiburón espinoso,otras especies,22115
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Crustáceos,Langostino,Langostino,570
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Moluscos,Calamar Illex,Calamar Illex,87690
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Moluscos,Caracol,otras especies,457039
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Abadejo,Abadejo,5713
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Anchoa de banco,otras especies,1917
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Anchoa de banco,Variado costero,18123
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Bacalao austral,otras especies,2040
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Besugo,otras especies,140592
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Besugo,Variado costero,795154
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Brótola,otras especies,321
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Brótola,Variado costero,20611
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Caballa,otras especies,30340
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Castañeta,otras especies,200015
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Castañeta,Variado costero,8931
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Corvina blanca,otras especies,212839
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Corvina blanca,Variado costero,380076
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Gatuzo,otras especies,105
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Gatuzo,Variado costero,1020
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Lenguados nep,otras especies,38203
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Lenguados nep,Variado costero,11059
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Merluza hubbsi,Merluza hubbsi N41 CTMFM,67649
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Merluza hubbsi,Merluza hubbsi N41 ZEEA,3555
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Merluza hubbsi,Merluza hubbsi S41,28114
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Merluza negra,Merluza negra,840
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Mero,otras especies,1114
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Mero,Variado costero,92
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Notothenia,otras especies,30
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Palometa,Variado costero,248
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Papafigo,otras especies,759295
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pargo,otras especies,35
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pargo,Variado costero,5481
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pescadilla,otras especies,105
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pescadilla,Variado costero,162020
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pescadilla real,Variado costero,348
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez gallo,otras especies,12777
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez gallo,Variado costero,245
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez palo,otras especies,3544
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez palo,Variado costero,70
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez sable,Variado costero,9090
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez ángel,otras especies,30
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Pez ángel,Variado costero,1799
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Rayas nep,Rayas (sin V. Cost),3480
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Rayas nep,Variado costero,99
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Rubio,otras especies,307633
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Róbalo,otras especies,60
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Salmonete,otras especies,4427
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Salmón de mar,otras especies,32
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Salmón de mar,Variado costero,28388
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Tiburones nep,otras especies,3274
2019-04,Fresqueros,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Tiburones nep,Variado costero,2199
2019-04,Rada o ría,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Moluscos,Calamar Loligo,otras especies,6886
2019-04,Rada o ría,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Moluscos,Pulpitos,otras especies,2099739
2019-04,Rada o ría,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Abadejo,Abadejo,1921
2019-04,Rada o ría,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Anchoa de banco,Variado costero,8317
2019-04,Rada o ría,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Besugo,Variado costero,68450
2019-04,Rada o ría,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Castañeta,Variado costero,11612
2019-04,Rada o ría,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Cornalito,otras especies,1815398
2019-04,Rada o ría,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Corvina blanca,otras especies,2520
2019-04,Rada o ría,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Corvina blanca,Variado costero,114388
2019-04,Rada o ría,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Gatuzo,Variado costero,80838
2019-04,Rada o ría,Mar del Plata,Buenos Aires,06,General Pueyrredon,06357,-38.04915,-57.536848,Peces,Lenguados nep,otras especies,689
