fecha,flota,id_puerto,categoria,id_especie,captura
2019-05,Rada o ría,San Antonio Oeste,Peces,Rayas nep,2912
2019-05,Rada o ría,San Antonio Oeste,Peces,Salmón de mar,2176
2019-05,Rada o ría,San Clemente del Tuyú,Peces,Corvina blanca,662
2019-05,Rada o ría,San Clemente del Tuyú,Peces,Lisa,127184
2019-05,Rada o ría,San Clemente del Tuyú,Peces,Otras especies de peces,128
2019-05,Rada o ría,San Clemente del Tuyú,Peces,Palometa,996
2019-05,Rada o ría,San Clemente del Tuyú,Peces,Pescadilla,32
2019-05,Rada o ría,San Clemente del Tuyú,Peces,Pescadilla real,41898
2019-05,Congeladores arrastreros,Ushuaia,Peces,Abadejo,192
2019-05,Congeladores arrastreros,Ushuaia,Peces,Bacalao austral,6578
2019-05,Congeladores arrastreros,Ushuaia,Peces,Granadero,900
2019-05,Congeladores arrastreros,Ushuaia,Peces,Merluza austral,815
2019-05,Congeladores arrastreros,Ushuaia,Peces,Merluza de cola,738
2019-05,Congeladores arrastreros,Ushuaia,Peces,Merluza hubbsi,24834
2019-05,Congeladores arrastreros,Ushuaia,Peces,Merluza negra,4706
2019-05,Congeladores arrastreros,Ushuaia,Peces,Otras especies de peces,634
2019-05,Congeladores arrastreros,Ushuaia,Peces,Polaca,812
2019-05,Congeladores arrastreros,Ushuaia,Peces,Rayas nep,1356
2019-05,Congeladores arrastreros,Ushuaia,Peces,Savorín,1672
2019-06,Rada o ría,Bahía Blanca,Crustáceos,Camarón,5401
2019-06,Rada o ría,Bahía Blanca,Crustáceos,Langostino,273
2019-06,Costeros,Caleta Cordova,Peces,Merluza hubbsi,460141
2019-06,Costeros,Caleta Cordova,Peces,Pez gallo,42726
2019-06,Costeros,Caleta Cordova,Peces,Pez palo,6724
2019-06,Costeros,Caleta Cordova,Peces,Raya cola corta,612
2019-06,Costeros,Caleta Cordova,Peces,Raya hocicuda / picuda,16026876
2019-06,Costeros,Caleta Cordova,Peces,Raya lisa,41184
2019-06,Congeladores tangoneros,Caleta Olivia / Paula,Crustáceos,Langostino,8490
2019-06,Congeladores tangoneros,Caleta Olivia / Paula,Peces,Merluza hubbsi,2569
2019-06,Costeros,Caleta Olivia / Paula,Peces,Merluza hubbsi,7060
2019-06,Fresqueros,Caleta Olivia / Paula,Crustáceos,Langostino,3686
2019-06,Fresqueros,Caleta Olivia / Paula,Peces,Merluza hubbsi,123
2019-06,Fresqueros,Caleta Olivia / Paula,Peces,Raya hocicuda / picuda,25628
2019-06,Rada o ría,Caleta Olivia / Paula,Peces,Merluza hubbsi,2966
2019-06,Rada o ría,Caleta Olivia / Paula,Peces,Merluza hubbsi,117576
2019-06,Rada o ría,Caleta Olivia / Paula,Peces,Pez gallo,5911766
2019-06,Costeros,Camarones,Crustáceos,Langostino,24
2019-06,Fresqueros,Camarones,Crustáceos,Langostino,34872
2019-06,Congeladores tangoneros,Comodoro Rivadavia,Crustáceos,Langostino,502
2019-06,Congeladores tangoneros,Comodoro Rivadavia,Peces,Merluza hubbsi,244530
2019-06,Costeros,Comodoro Rivadavia,Crustáceos,Langostino,2662
2019-06,Costeros,Comodoro Rivadavia,Peces,Merluza hubbsi,35998
2019-06,Costeros,Comodoro Rivadavia,Peces,Pez gallo,365306
2019-06,Costeros,Comodoro Rivadavia,Peces,Rayas nep,55828
2019-06,Fresqueros,Comodoro Rivadavia,Crustáceos,Langostino,5888762
2019-06,Fresqueros,Comodoro Rivadavia,Peces,Merluza hubbsi,9826
2019-06,Costeros,General Lavalle,Moluscos,Caracol,310615
2019-06,Costeros,General Lavalle,Peces,Anchoa de banco,1209
2019-06,Costeros,General Lavalle,Peces,Brótola,18
2019-06,Costeros,General Lavalle,Peces,Chucho,1358104
2019-06,Costeros,General Lavalle,Peces,Congrio,8951
2019-06,Costeros,General Lavalle,Peces,Corvina blanca,43396
2019-06,Costeros,General Lavalle,Peces,Corvina negra,903563
2019-06,Costeros,General Lavalle,Peces,Lenguados nep,129
2019-06,Costeros,General Lavalle,Peces,Otras especies de peces,211461
2019-06,Costeros,General Lavalle,Peces,Palometa,24
2019-06,Costeros,General Lavalle,Peces,Pargo,503103
2019-06,Costeros,General Lavalle,Peces,Pescadilla,280
2019-06,Costeros,General Lavalle,Peces,Pescadilla real,4743196
2019-06,Costeros,General Lavalle,Peces,Pez sable,3709
2019-06,Costeros,General Lavalle,Peces,Pez ángel,4841690
2019-06,Costeros,General Lavalle,Peces,Rayas nep,5303
2019-06,Rada o ría,General Lavalle,Moluscos,Caracol,67332
2019-06,Rada o ría,General Lavalle,Peces,Anchoa de banco,868314
2019-06,Rada o ría,General Lavalle,Peces,Bagre,75615
2019-06,Rada o ría,General Lavalle,Peces,Brótola,210
2019-06,Rada o ría,General Lavalle,Peces,Chucho,1750
2019-06,Rada o ría,General Lavalle,Peces,Congrio,7530
2019-06,Rada o ría,General Lavalle,Peces,Congrio de profundidad,175
2019-06,Rada o ría,General Lavalle,Peces,Corvina blanca,200776
2019-06,Rada o ría,General Lavalle,Peces,Corvina negra,513857
2019-06,Rada o ría,General Lavalle,Peces,Lenguados nep,10416
2019-06,Rada o ría,General Lavalle,Peces,Lisa,1023792
2019-06,Rada o ría,General Lavalle,Peces,Mero,4838
2019-06,Rada o ría,General Lavalle,Peces,Otras especies de peces,712
2019-06,Rada o ría,General Lavalle,Peces,Palometa,50
2019-06,Rada o ría,General Lavalle,Peces,Pargo,3160
2019-06,Rada o ría,General Lavalle,Peces,Pescadilla,10
2019-06,Rada o ría,General Lavalle,Peces,Pescadilla real,250
2019-06,Rada o ría,General Lavalle,Peces,Pez sable,70
2019-06,Rada o ría,General Lavalle,Peces,Pez ángel,39414
2019-06,Rada o ría,General Lavalle,Peces,Raya marmolada,1190
2019-06,Rada o ría,General Lavalle,Peces,Rayas nep,100
2019-06,Rada o ría,General Lavalle,Peces,Saraca,340
2019-06,Congeladores arrastreros,Mar del Plata,Moluscos,Calamar Illex,110
2019-06,Congeladores arrastreros,Mar del Plata,Moluscos,Calamar Loligo,140
2019-06,Congeladores arrastreros,Mar del Plata,Moluscos,Vieira (callos),21700
2019-06,Congeladores arrastreros,Mar del Plata,Peces,Abadejo,4280
2019-06,Congeladores arrastreros,Mar del Plata,Peces,Bacalao austral,10
2019-06,Congeladores arrastreros,Mar del Plata,Peces,Merluza de cola,180
2019-06,Congeladores arrastreros,Mar del Plata,Peces,Merluza hubbsi,3200
2019-06,Congeladores arrastreros,Mar del Plata,Peces,Pampanito,1296
2019-06,Congeladores arrastreros,Mar del Plata,Peces,Papafigo,3396
2019-06,Congeladores arrastreros,Mar del Plata,Peces,Raya hocicuda / picuda,21227
2019-06,Congeladores arrastreros,Mar del Plata,Peces,Rayas nep,58
2019-06,Congeladores arrastreros,Mar del Plata,Peces,Rubio,7462
2019-06,Congeladores tangoneros,Mar del Plata,Crustáceos,Langostino,108544
2019-06,Congeladores tangoneros,Mar del Plata,Peces,Merluza hubbsi,93
2019-06,Costeros,Mar del Plata,Moluscos,Calamar Illex,2199
2019-06,Costeros,Mar del Plata,Peces,Abadejo,33
2019-06,Costeros,Mar del Plata,Peces,Anchoa de banco,470
2019-06,Costeros,Mar del Plata,Peces,Bagre,6472
2019-06,Costeros,Mar del Plata,Peces,Besugo,658417
2019-06,Costeros,Mar del Plata,Peces,Besugo,24285
2019-06,Costeros,Mar del Plata,Peces,Brótola,88489
2019-06,Costeros,Mar del Plata,Peces,Brótola,16322
2019-06,Costeros,Mar del Plata,Peces,Chernia,109021
2019-06,Costeros,Mar del Plata,Peces,Congrio,96669
2019-06,Costeros,Mar del Plata,Peces,Corvina blanca,20705
2019-06,Costeros,Mar del Plata,Peces,Corvina blanca,61198
2019-06,Costeros,Mar del Plata,Peces,Gatuzo,4725
2019-06,Costeros,Mar del Plata,Peces,Gatuzo,28384
2019-06,Costeros,Mar del Plata,Peces,Lenguados nep,6706
2019-06,Costeros,Mar del Plata,Peces,Lenguados nep,68
2019-06,Costeros,Mar del Plata,Peces,Merluza hubbsi,481
2019-06,Costeros,Mar del Plata,Peces,Merluza hubbsi,6361
2019-06,Costeros,Mar del Plata,Peces,Merluza hubbsi,13290
2019-06,Costeros,Mar del Plata,Peces,Mero,730234
2019-06,Costeros,Mar del Plata,Peces,Mero,180
2019-06,Costeros,Mar del Plata,Peces,Palometa,6493
2019-06,Costeros,Mar del Plata,Peces,Pampanito,3803
2019-06,Costeros,Mar del Plata,Peces,Papafigo,31029
2019-06,Costeros,Mar del Plata,Peces,Pargo,141147
2019-06,Costeros,Mar del Plata,Peces,Pescadilla,53135
2019-06,Costeros,Mar del Plata,Peces,Pescadilla,5926
2019-06,Costeros,Mar del Plata,Peces,Pescadilla real,52757
2019-06,Costeros,Mar del Plata,Peces,Pescadilla real,50333
2019-06,Costeros,Mar del Plata,Peces,Pez gallo,151450
2019-06,Costeros,Mar del Plata,Peces,Pez palo,6533
2019-06,Costeros,Mar del Plata,Peces,Pez palo,3926
2019-06,Costeros,Mar del Plata,Peces,Pez sable,19572
2019-06,Costeros,Mar del Plata,Peces,Pez ángel,3593
2019-06,Costeros,Mar del Plata,Peces,Pez ángel,24032
2019-06,Costeros,Mar del Plata,Peces,Rayas nep,34773
2019-06,Costeros,Mar del Plata,Peces,Rayas nep,12000
2019-06,Costeros,Mar del Plata,Peces,Salmonete,245
2019-06,Costeros,Mar del Plata,Peces,Salmón de mar,93788
2019-06,Costeros,Mar del Plata,Peces,Salmón de mar,38903
2019-06,Costeros,Mar del Plata,Peces,Tiburones nep,1483
2019-06,Costeros,Mar del Plata,Peces,Tiburones nep,33
2019-06,Fresqueros,Mar del Plata,Moluscos,Calamar Illex,4800
2019-06,Fresqueros,Mar del Plata,Peces,Abadejo,175
2019-06,Fresqueros,Mar del Plata,Peces,Anchoa de banco,630
2019-06,Fresqueros,Mar del Plata,Peces,Bacalao austral,28000
2019-06,Fresqueros,Mar del Plata,Peces,Besugo,490
2019-06,Fresqueros,Mar del Plata,Peces,Corvina blanca,665
2019-06,Fresqueros,Mar del Plata,Peces,Gatuzo,105
2019-06,Fresqueros,Mar del Plata,Peces,Gatuzo,1822
2019-06,Fresqueros,Mar del Plata,Peces,Lenguados nep,2690
2019-06,Fresqueros,Mar del Plata,Peces,Merluza hubbsi,860
2019-06,Fresqueros,Mar del Plata,Peces,Merluza hubbsi,1124
2019-06,Fresqueros,Mar del Plata,Peces,Merluza hubbsi,95732
2019-06,Fresqueros,Mar del Plata,Peces,Mero,1546
2019-06,Fresqueros,Mar del Plata,Peces,Mero,19775
2019-06,Fresqueros,Mar del Plata,Peces,Papafigo,5780
2019-06,Fresqueros,Mar del Plata,Peces,Pescadilla,192
2019-06,Fresqueros,Mar del Plata,Peces,Pescadilla real,182
2019-06,Fresqueros,Mar del Plata,Peces,Pez gallo,3704
2019-06,Fresqueros,Mar del Plata,Peces,Pez palo,300
2019-06,Fresqueros,Mar del Plata,Peces,Pez sable,360
2019-06,Fresqueros,Mar del Plata,Peces,Pez ángel,701855
2019-06,Fresqueros,Mar del Plata,Peces,Pez ángel,327655
2019-06,Fresqueros,Mar del Plata,Peces,Raya hocicuda / picuda,205
2019-06,Fresqueros,Mar del Plata,Peces,Rayas nep,2114954
2019-06,Fresqueros,Mar del Plata,Peces,Rayas nep,1203086
2019-06,Fresqueros,Mar del Plata,Peces,Rubio,101033
2019-06,Fresqueros,Mar del Plata,Peces,Tiburones nep,14289
2019-06,Fresqueros,Mar del Plata,Peces,Tiburones nep,49313
2019-06,Fresqueros,Mar del Plata,Peces,Tiburón gris,542
2019-06,Rada o ría,Mar del Plata,Peces,Anchoa de banco,1246
2019-06,Rada o ría,Mar del Plata,Peces,Besugo,20454
2019-06,Rada o ría,Mar del Plata,Peces,Brótola,102091
2019-06,Rada o ría,Mar del Plata,Peces,Castañeta,438
2019-06,Rada o ría,Mar del Plata,Peces,Corvina blanca,2262
2019-06,Rada o ría,Mar del Plata,Peces,Gatuzo,4363
2019-06,Rada o ría,Mar del Plata,Peces,Lenguados nep,1119550
2019-06,Rada o ría,Mar del Plata,Peces,Merluza hubbsi,3933369
2019-06,Rada o ría,Mar del Plata,Peces,Mero,5301925
2019-06,Rada o ría,Mar del Plata,Peces,Otras especies de peces,1213
2019-06,Rada o ría,Mar del Plata,Peces,Palometa,3737
2019-06,Rada o ría,Mar del Plata,Peces,Pargo,450
2019-06,Rada o ría,Mar del Plata,Peces,Pescadilla,10678
2019-06,Rada o ría,Mar del Plata,Peces,Pescadilla real,620
2019-06,Rada o ría,Mar del Plata,Peces,Pez palo,442
2019-06,Rada o ría,Mar del Plata,Peces,Pez sable,926
2019-06,Rada o ría,Mar del Plata,Peces,Pez ángel,16464
2019-06,Rada o ría,Mar del Plata,Peces,Rayas nep,31
2019-06,Rada o ría,Mar del Plata,Peces,Salmonete,1868
2019-06,Rada o ría,Mar del Plata,Peces,Salmón de mar,2848
2019-06,Rada o ría,Mar del Plata,Peces,Tiburones nep,704590
2019-06,Rada o ría,Necochea / Quequén,Crustáceos,Cangrejo,6795
2019-06,Rada o ría,Necochea / Quequén,Moluscos,Calamar Loligo,90
2019-06,Rada o ría,Necochea / Quequén,Moluscos,Caracol,216
2019-06,Rada o ría,Necochea / Quequén,Moluscos,Pulpos nep,1018
2019-06,Rada o ría,Necochea / Quequén,Peces,Anchoa de banco,28
2019-06,Rada o ría,Necochea / Quequén,Peces,Bagre,70264
2019-06,Rada o ría,Necochea / Quequén,Peces,Besugo,65590
2019-06,Rada o ría,Necochea / Quequén,Peces,Brótola,132
2019-06,Rada o ría,Necochea / Quequén,Peces,Congrio,627
2019-06,Rada o ría,Necochea / Quequén,Peces,Corvina blanca,1656187
2019-06,Rada o ría,Necochea / Quequén,Peces,Gatuzo,407
2019-06,Rada o ría,Necochea / Quequén,Peces,Lenguados nep,87
2019-06,Rada o ría,Necochea / Quequén,Peces,Merluza hubbsi,16346
2019-06,Rada o ría,Necochea / Quequén,Peces,Mero,180
2019-06,Rada o ría,Necochea / Quequén,Peces,Pescadilla,1020
2019-06,Rada o ría,Necochea / Quequén,Peces,Pez gallo,139350
2019-06,Rada o ría,Necochea / Quequén,Peces,Pez palo,5370
2019-06,Rada o ría,Necochea / Quequén,Peces,Pez ángel,90
2019-06,Rada o ría,Necochea / Quequén,Peces,Rayas nep,800
2019-06,Rada o ría,Necochea / Quequén,Peces,Salmonete,400
2019-06,Rada o ría,Necochea / Quequén,Peces,Salmón de mar,36500
2019-06,Rada o ría,Necochea / Quequén,Peces,Tiburones nep,53657
2019-06,Costeros,otros puertos Buenos Aires,Peces,Corvina blanca,60
2019-06,Costeros,otros puertos Buenos Aires,Peces,Corvina negra,50
2019-06,Costeros,otros puertos Buenos Aires,Peces,Pescadilla,6130
2019-06,Rada o ría,otros puertos Buenos Aires,Crustáceos,Camarón,510
2019-06,Rada o ría,otros puertos Buenos Aires,Crustáceos,Langostino,10
2019-06,Rada o ría,otros puertos Buenos Aires,Peces,Bagre,250
2019-06,Rada o ría,otros puertos Buenos Aires,Peces,Cazón,130
2019-06,Rada o ría,otros puertos Buenos Aires,Peces,Corvina blanca,30
2019-06,Rada o ría,otros puertos Buenos Aires,Peces,Gatuzo,981094
2019-06,Rada o ría,otros puertos Buenos Aires,Peces,Otras especies de peces,55880
2019-06,Rada o ría,otros puertos Buenos Aires,Peces,Palometa,610
2019-06,Rada o ría,otros puertos Buenos Aires,Peces,Pescadilla,240
2019-06,Rada o ría,otros puertos Buenos Aires,Peces,Pescadilla,6000
2019-06,Rada o ría,otros puertos Buenos Aires,Peces,Raya lisa,715
2019-06,Rada o ría,otros puertos Buenos Aires,Peces,Raya lisa,380
2019-06,Rada o ría,otros puertos Buenos Aires,Peces,Raya marmolada,140
2019-06,Rada o ría,otros puertos Buenos Aires,Peces,Rayas nep,99440
2019-06,Congeladores tangoneros,Puerto Deseado,Crustáceos,Langostino,9085
2019-06,Congeladores tangoneros,Puerto Deseado,Peces,Merluza hubbsi,10
2019-06,Fresqueros,Puerto Deseado,Crustáceos,Langostino,510
2019-06,Fresqueros,Puerto Deseado,Peces,Merluza hubbsi,2370
2019-06,Fresqueros,Puerto Deseado,Peces,Pez gallo,5425
2019-06,Fresqueros,Puerto Deseado,Peces,Raya hocicuda / picuda,3000
2019-06,Congeladores arrastreros,Puerto Madryn,Moluscos,Calamar Loligo,76598
2019-06,Congeladores arrastreros,Puerto Madryn,Peces,Abadejo,2026
2019-06,Congeladores arrastreros,Puerto Madryn,Peces,Bacalao austral,96
2019-06,Congeladores arrastreros,Puerto Madryn,Peces,Merluza de cola,60
2019-06,Congeladores arrastreros,Puerto Madryn,Peces,Merluza hubbsi,8257
2019-06,Congeladores arrastreros,Puerto Madryn,Peces,Notothenia,5697
2019-06,Congeladores arrastreros,Puerto Madryn,Peces,Pampanito,6510
2019-06,Congeladores arrastreros,Puerto Madryn,Peces,Rubio,175
2019-06,Congeladores tangoneros,Puerto Madryn,Crustáceos,Langostino,2045
2019-06,Congeladores tangoneros,Puerto Madryn,Peces,Merluza hubbsi,60
2019-06,Congeladores trampas,Puerto Madryn,Crustáceos,Centolla,2000
2019-06,Costeros,Puerto Madryn,Crustáceos,Langostino,930
2019-06,Fresqueros,Puerto Madryn,Crustáceos,Langostino,360724
2019-06,Fresqueros,Puerto Madryn,Peces,Merluza hubbsi,770
2019-06,Fresqueros,Puerto Madryn,Peces,Rayas nep,13881
2019-06,Costeros,Rawson,Peces,Merluza hubbsi,288
2019-06,Costeros,Rawson,Peces,Pez gallo,2833
2019-06,Costeros,Rawson,Peces,Rayas nep,10789
2019-06,Fresqueros,Rawson,Crustáceos,Langostino,350
2019-06,Costeros,Río Salado,Peces,Corvina blanca,1055
2019-06,Rada o ría,Río Salado,Peces,Corvina blanca,916
2019-06,Rada o ría,Río Salado,Peces,Pescadilla,130
2019-06,Costeros,San Antonio Este,Peces,Gatuzo,36
2019-06,Costeros,San Antonio Este,Peces,Lenguados nep,2588
2019-06,Costeros,San Antonio Este,Peces,Merluza hubbsi,15
2019-06,Costeros,San Antonio Este,Peces,Pez gallo,150
2019-06,Costeros,San Antonio Este,Peces,Rayas nep,200
2019-06,Costeros,San Antonio Este,Peces,Tiburones nep,12219
2019-06,Fresqueros,San Antonio Este,Moluscos,Calamar Illex,100
2019-06,Fresqueros,San Antonio Este,Peces,Gatuzo,192
2019-06,Fresqueros,San Antonio Este,Peces,Merluza hubbsi,2708
2019-06,Fresqueros,San Antonio Este,Peces,Pez gallo,7667
2019-06,Fresqueros,San Antonio Este,Peces,Salmón de mar,10966
2019-06,Costeros,San Antonio Oeste,Peces,Cazón,32
2019-06,Costeros,San Antonio Oeste,Peces,Gatuzo,2554
2019-06,Costeros,San Antonio Oeste,Peces,Lenguados nep,3510
2019-06,Costeros,San Antonio Oeste,Peces,Merluza de cola,2388
2019-06,Costeros,San Antonio Oeste,Peces,Merluza hubbsi,6939
2019-06,Costeros,San Antonio Oeste,Peces,Otras especies de peces,5695
2019-06,Costeros,San Antonio Oeste,Peces,Pez gallo,10589
2019-06,Costeros,San Antonio Oeste,Peces,Raya hocicuda / picuda,527
2019-06,Costeros,San Antonio Oeste,Peces,Rayas nep,1890
2019-06,Costeros,San Antonio Oeste,Peces,Salmón de mar,1074
2019-06,Costeros,San Clemente del Tuyú,Peces,Corvina blanca,7516
2019-06,Costeros,San Clemente del Tuyú,Peces,Palometa,7567
2019-06,Costeros,San Clemente del Tuyú,Peces,Pescadilla,120
2019-06,Rada o ría,San Clemente del Tuyú,Peces,Bagre,90
2019-06,Rada o ría,San Clemente del Tuyú,Peces,Corvina blanca,88380
2019-06,Rada o ría,San Clemente del Tuyú,Peces,Corvina negra,840
2019-06,Rada o ría,San Clemente del Tuyú,Peces,Palometa,373
2019-06,Rada o ría,San Clemente del Tuyú,Peces,Pescadilla,150
2019-06,Rada o ría,San Clemente del Tuyú,Peces,Pescadilla real,3800
2019-06,Congeladores arrastreros,Ushuaia,Moluscos,Vieira (callos),5589
2019-06,Congeladores arrastreros,Ushuaia,Peces,Abadejo,143
2019-06,Congeladores arrastreros,Ushuaia,Peces,Bacalao austral,448
2019-06,Congeladores arrastreros,Ushuaia,Peces,Granadero,300
2019-06,Congeladores arrastreros,Ushuaia,Peces,Merluza austral,380
2019-06,Congeladores arrastreros,Ushuaia,Peces,Merluza de cola,44086
2019-06,Congeladores arrastreros,Ushuaia,Peces,Merluza hubbsi,2240
2019-06,Congeladores arrastreros,Ushuaia,Peces,Merluza negra,288
2019-06,Congeladores arrastreros,Ushuaia,Peces,Otras especies de peces,34944
2019-06,Congeladores arrastreros,Ushuaia,Peces,Pampanito,1000
2019-06,Congeladores arrastreros,Ushuaia,Peces,Polaca,90
2019-06,Congeladores arrastreros,Ushuaia,Peces,Rayas nep,8936
2019-06,Congeladores arrastreros,Ushuaia,Peces,Savorín,2698
2019-07,Costeros,Caleta Cordova,Peces,Merluza hubbsi,375
2019-07,Congeladores tangoneros,Caleta Olivia / Paula,Crustáceos,Langostino,102059
2019-07,Fresqueros,Caleta Olivia / Paula,Crustáceos,Langostino,27141
2019-07,Costeros,Camarones,Crustáceos,Langostino,2533
2019-07,Fresqueros,Camarones,Crustáceos,Langostino,10727306
2019-07,Congeladores tangoneros,Comodoro Rivadavia,Crustáceos,Langostino,3760
2019-07,Congeladores tangoneros,Comodoro Rivadavia,Peces,Merluza hubbsi,201
2019-07,Costeros,Comodoro Rivadavia,Crustáceos,Langostino,3140
2019-07,Costeros,Comodoro Rivadavia,Peces,Merluza hubbsi,4305
2019-07,Costeros,Comodoro Rivadavia,Peces,Palometa,263
2019-07,Costeros,Comodoro Rivadavia,Peces,Pez gallo,11709
2019-07,Costeros,Comodoro Rivadavia,Peces,Rayas nep,23216
2019-07,Fresqueros,Comodoro Rivadavia,Crustáceos,Langostino,1212
2019-07,Fresqueros,Comodoro Rivadavia,Peces,Merluza hubbsi,635088
2019-07,Costeros,General Lavalle,Moluscos,Caracol,1244
2019-07,Costeros,General Lavalle,Peces,Chucho,465
2019-07,Costeros,General Lavalle,Peces,Congrio,87805
2019-07,Costeros,General Lavalle,Peces,Corvina blanca,1133
2019-07,Costeros,General Lavalle,Peces,Otras especies de peces,1352167
2019-07,Costeros,General Lavalle,Peces,Papafigo,156393
2019-07,Costeros,General Lavalle,Peces,Pescadilla,134433
2019-07,Costeros,General Lavalle,Peces,Pescadilla real,346714
2019-07,Costeros,General Lavalle,Peces,Pez ángel,855569
2019-07,Costeros,General Lavalle,Peces,Raya cola corta,400201
2019-07,Costeros,General Lavalle,Peces,Rayas nep,457
2019-07,Costeros,General Lavalle,Peces,Saraca,654631
2019-07,Rada o ría,General Lavalle,Moluscos,Caracol,656
2019-07,Rada o ría,General Lavalle,Peces,Anchoa de banco,6302019
2019-07,Rada o ría,General Lavalle,Peces,Bagre,5006
2019-07,Rada o ría,General Lavalle,Peces,Chucho,10911609
2019-07,Rada o ría,General Lavalle,Peces,Congrio,10275
2019-07,Rada o ría,General Lavalle,Peces,Corvina blanca,132825
2019-07,Rada o ría,General Lavalle,Peces,Corvina blanca,1047580
2019-07,Rada o ría,General Lavalle,Peces,Corvina negra,95561
2019-07,Rada o ría,General Lavalle,Peces,Lenguados nep,458869
2019-07,Rada o ría,General Lavalle,Peces,Lisa,30
2019-07,Rada o ría,General Lavalle,Peces,Mero,322
2019-07,Rada o ría,General Lavalle,Peces,Otras especies de peces,650
2019-07,Rada o ría,General Lavalle,Peces,Otras especies de peces,55
2019-07,Rada o ría,General Lavalle,Peces,Palometa,430
2019-07,Rada o ría,General Lavalle,Peces,Papafigo,40
2019-07,Rada o ría,General Lavalle,Peces,Pargo,52098
2019-07,Rada o ría,General Lavalle,Peces,Pejerrey,515
2019-07,Rada o ría,General Lavalle,Peces,Pescadilla,90
2019-07,Rada o ría,General Lavalle,Peces,Pescadilla,63758
2019-07,Rada o ría,General Lavalle,Peces,Pescadilla real,400
2019-07,Rada o ría,General Lavalle,Peces,Pez ángel,20
2019-07,Rada o ría,General Lavalle,Peces,Raya marmolada,15
2019-07,Rada o ría,General Lavalle,Peces,Rayas nep,3664
2019-07,Rada o ría,General Lavalle,Peces,Saraca,368
2019-07,Congeladores arrastreros,Mar del Plata,Moluscos,Calamar Illex,30085
2019-07,Congeladores arrastreros,Mar del Plata,Moluscos,Vieira (callos),9646
2019-07,Congeladores arrastreros,Mar del Plata,Peces,Abadejo,4436
2019-07,Congeladores arrastreros,Mar del Plata,Peces,Bacalao austral,34
2019-07,Congeladores arrastreros,Mar del Plata,Peces,Merluza hubbsi,20918
2019-07,Congeladores arrastreros,Mar del Plata,Peces,Pampanito,20075
2019-07,Congeladores arrastreros,Mar del Plata,Peces,Papafigo,40865
2019-07,Congeladores arrastreros,Mar del Plata,Peces,Rayas nep,34
2019-07,Congeladores arrastreros,Mar del Plata,Peces,Rubio,2262
2019-07,Congeladores poteros nacionales,Mar del Plata,Moluscos,Calamar Illex,840
2019-07,Congeladores tangoneros,Mar del Plata,Crustáceos,Langostino,1336
2019-07,Congeladores tangoneros,Mar del Plata,Peces,Merluza hubbsi,240
2019-07,Costeros,Mar del Plata,Crustáceos,Langostino,180
2019-07,Costeros,Mar del Plata,Moluscos,Calamar Illex,1766
2019-07,Costeros,Mar del Plata,Peces,Abadejo,11432
2019-07,Costeros,Mar del Plata,Peces,Anchoa de banco,1158808
2019-07,Costeros,Mar del Plata,Peces,Anchoa de banco,40740
2019-07,Costeros,Mar del Plata,Peces,Besugo,138937
2019-07,Costeros,Mar del Plata,Peces,Besugo,19232
2019-07,Costeros,Mar del Plata,Peces,Brótola,84101
2019-07,Costeros,Mar del Plata,Peces,Caballa,210
2019-07,Costeros,Mar del Plata,Peces,Castañeta,104159
2019-07,Costeros,Mar del Plata,Peces,Chernia,95603
2019-07,Costeros,Mar del Plata,Peces,Chernia,7124
2019-07,Costeros,Mar del Plata,Peces,Congrio,32579
2019-07,Costeros,Mar del Plata,Peces,Congrio,2472
2019-07,Costeros,Mar del Plata,Peces,Corvina blanca,506
2019-07,Costeros,Mar del Plata,Peces,Corvina blanca,1361
2019-07,Costeros,Mar del Plata,Peces,Gatuzo,600
2019-07,Costeros,Mar del Plata,Peces,Gatuzo,6260
2019-07,Costeros,Mar del Plata,Peces,Lenguados nep,14767
2019-07,Costeros,Mar del Plata,Peces,Lenguados nep,837095
2019-07,Costeros,Mar del Plata,Peces,Lisa,3946
2019-07,Costeros,Mar del Plata,Peces,Merluza hubbsi,2978
2019-07,Costeros,Mar del Plata,Peces,Merluza hubbsi,16469
2019-07,Costeros,Mar del Plata,Peces,Mero,34333
2019-07,Costeros,Mar del Plata,Peces,Mero,71727
2019-07,Costeros,Mar del Plata,Peces,Palometa,13057
2019-07,Costeros,Mar del Plata,Peces,Pampanito,36587
2019-07,Costeros,Mar del Plata,Peces,Papafigo,86986
2019-07,Costeros,Mar del Plata,Peces,Pargo,153708
2019-07,Costeros,Mar del Plata,Peces,Pargo,6443
2019-07,Costeros,Mar del Plata,Peces,Pescadilla,4399
2019-07,Costeros,Mar del Plata,Peces,Pescadilla,14186
2019-07,Costeros,Mar del Plata,Peces,Pescadilla real,875
2019-07,Costeros,Mar del Plata,Peces,Pez gallo,4914
2019-07,Costeros,Mar del Plata,Peces,Pez gallo,21405
2019-07,Costeros,Mar del Plata,Peces,Pez palo,320
2019-07,Costeros,Mar del Plata,Peces,Pez palo,35970
2019-07,Costeros,Mar del Plata,Peces,Pez ángel,1109683
2019-07,Costeros,Mar del Plata,Peces,Pez ángel,2220
2019-07,Costeros,Mar del Plata,Peces,Rayas nep,10384
2019-07,Costeros,Mar del Plata,Peces,Rayas nep,1044030
2019-07,Costeros,Mar del Plata,Peces,Salmonete,32
2019-07,Costeros,Mar del Plata,Peces,Salmón de mar,60
